transaction_id,transaction_date,transaction_time,store_id,store_location,product_id,transaction_qty,unit_price,Total Bill,product_category,product_type,product_detail,Size,Month Name,Day Name,Hour,Day of Week,Month
45281,17-03-2023,11.41.19 AM,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Friday,11,5,3
45334,17-03-2023,1.17.15 PM,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Friday,13,5,3
45596,18-03-2023,7.30.52 AM,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Saturday,7,6,3
46565,19-03-2023,10.00.24 AM,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Sunday,10,0,3
46860,19-03-2023,4.13.16 PM,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Sunday,16,0,3
47375,20-03-2023,10.37.24 AM,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Monday,10,1,3
47937,21-03-2023,9.46.39 AM,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Tuesday,9,2,3
50256,24-03-2023,3.19.48 PM,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Friday,15,5,3
50823,25-03-2023,12.18.49 PM,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Saturday,12,6,3
51124,26-03-2023,6.37.59 AM,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Sunday,6,0,3
51729,26-03-2023,6.08.29 PM,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Sunday,18,0,3
51760,26-03-2023,7.11.30 PM,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Sunday,19,0,3
51908,27-03-2023,8.40.21 AM,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Monday,8,1,3
52012,27-03-2023,9.36.44 AM,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Monday,9,1,3
52052,27-03-2023,9.59.40 AM,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Monday,9,1,3
52114,27-03-2023,10.31.06 AM,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Monday,10,1,3
52757,28-03-2023,11.35.26 AM,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Tuesday,11,2,3
53069,28-03-2023,5.22.21 PM,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Tuesday,17,2,3
53212,29-03-2023,8.10.34 AM,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Wednesday,8,3,3
53380,29-03-2023,11.48.45 AM,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Wednesday,11,3,3
53845,30-03-2023,7.43.59 AM,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Thursday,7,4,3
53859,30-03-2023,7.55.01 AM,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Thursday,7,4,3
54847,31-03-2023,1.47.53 PM,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Friday,13,5,3
54982,31-03-2023,6.51.50 PM,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Friday,18,5,3
33738,01-03-2023,7.09.09 AM,5,Lower Manhattan,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Wednesday,7,3,3
33930,01-03-2023,11.54.39 AM,5,Lower Manhattan,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Wednesday,11,3,3
34607,02-03-2023,12.39.26 PM,5,Lower Manhattan,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Thursday,12,4,3
34631,02-03-2023,1.07.55 PM,5,Lower Manhattan,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Thursday,13,4,3
35154,03-03-2023,9.59.01 AM,5,Lower Manhattan,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Friday,9,5,3
35333,03-03-2023,1.08.54 PM,5,Lower Manhattan,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Friday,13,5,3
35374,03-03-2023,1.59.04 PM,5,Lower Manhattan,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Friday,13,5,3
36205,04-03-2023,4.06.05 PM,5,Lower Manhattan,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Saturday,16,6,3
36333,04-03-2023,6.20.03 PM,5,Lower Manhattan,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Saturday,18,6,3
36420,05-03-2023,8.01.10 AM,5,Lower Manhattan,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Sunday,8,0,3
36504,05-03-2023,9.48.54 AM,5,Lower Manhattan,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Sunday,9,0,3
36528,05-03-2023,10.36.55 AM,5,Lower Manhattan,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Sunday,10,0,3
36556,05-03-2023,11.22.59 AM,5,Lower Manhattan,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Sunday,11,0,3
36594,05-03-2023,11.52.05 AM,5,Lower Manhattan,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Sunday,11,0,3
37077,06-03-2023,7.19.47 AM,5,Lower Manhattan,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Monday,7,1,3
37265,06-03-2023,12.15.49 PM,5,Lower Manhattan,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Monday,12,1,3
37523,06-03-2023,4.46.00 PM,5,Lower Manhattan,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Monday,16,1,3
37711,07-03-2023,6.09.24 AM,5,Lower Manhattan,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Tuesday,6,2,3
38984,08-03-2023,5.53.10 PM,5,Lower Manhattan,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Wednesday,17,3,3
39017,08-03-2023,6.39.35 PM,5,Lower Manhattan,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Wednesday,18,3,3
39075,08-03-2023,8.02.55 PM,5,Lower Manhattan,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Wednesday,20,3,3
39514,09-03-2023,10.58.36 AM,5,Lower Manhattan,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Thursday,10,4,3
40110,10-03-2023,9.38.25 AM,5,Lower Manhattan,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Friday,9,5,3
40306,10-03-2023,12.35.06 PM,5,Lower Manhattan,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Friday,12,5,3
40489,10-03-2023,5.50.41 PM,5,Lower Manhattan,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Friday,17,5,3
40850,11-03-2023,9.50.57 AM,5,Lower Manhattan,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Saturday,9,6,3
41064,11-03-2023,2.24.44 PM,5,Lower Manhattan,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Saturday,14,6,3
41090,11-03-2023,3.14.52 PM,5,Lower Manhattan,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Saturday,15,6,3
41125,11-03-2023,4.08.29 PM,5,Lower Manhattan,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Saturday,16,6,3
41263,12-03-2023,6.34.44 AM,5,Lower Manhattan,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Sunday,6,0,3
41464,12-03-2023,9.13.08 AM,5,Lower Manhattan,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Sunday,9,0,3
41636,12-03-2023,11.11.12 AM,5,Lower Manhattan,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Sunday,11,0,3
41779,12-03-2023,4.03.06 PM,5,Lower Manhattan,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Sunday,16,0,3
41800,12-03-2023,4.43.26 PM,5,Lower Manhattan,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Sunday,16,0,3
41834,12-03-2023,5.33.42 PM,5,Lower Manhattan,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Sunday,17,0,3
41862,12-03-2023,6.15.33 PM,5,Lower Manhattan,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Sunday,18,0,3
42598,13-03-2023,6.23.24 PM,5,Lower Manhattan,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Monday,18,1,3
42824,14-03-2023,9.03.59 AM,5,Lower Manhattan,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Tuesday,9,2,3
43002,14-03-2023,10.14.46 AM,5,Lower Manhattan,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Tuesday,10,2,3
43862,15-03-2023,1.29.07 PM,5,Lower Manhattan,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Wednesday,13,3,3
44482,16-03-2023,10.51.12 AM,5,Lower Manhattan,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Thursday,10,4,3
44594,16-03-2023,1.38.33 PM,5,Lower Manhattan,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Thursday,13,4,3
45372,17-03-2023,2.35.55 PM,5,Lower Manhattan,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Friday,14,5,3
46132,18-03-2023,3.50.47 PM,5,Lower Manhattan,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Saturday,15,6,3
46476,19-03-2023,8.58.03 AM,5,Lower Manhattan,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Sunday,8,0,3
47301,20-03-2023,9.59.10 AM,5,Lower Manhattan,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Monday,9,1,3
47471,20-03-2023,1.08.39 PM,5,Lower Manhattan,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Monday,13,1,3
47487,20-03-2023,1.53.48 PM,5,Lower Manhattan,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Monday,13,1,3
47596,20-03-2023,4.49.58 PM,5,Lower Manhattan,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Monday,16,1,3
49986,24-03-2023,10.10.29 AM,5,Lower Manhattan,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Friday,10,5,3
52643,28-03-2023,9.10.13 AM,5,Lower Manhattan,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Tuesday,9,2,3
53335,29-03-2023,10.40.21 AM,5,Lower Manhattan,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Wednesday,10,3,3
53431,29-03-2023,12.40.46 PM,5,Lower Manhattan,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Wednesday,12,3,3
53762,30-03-2023,6.09.24 AM,5,Lower Manhattan,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Thursday,6,4,3
53834,30-03-2023,7.31.48 AM,5,Lower Manhattan,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Thursday,7,4,3
53969,30-03-2023,9.05.40 AM,5,Lower Manhattan,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Thursday,9,4,3
54142,30-03-2023,11.22.25 AM,5,Lower Manhattan,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Thursday,11,4,3
54569,31-03-2023,9.03.59 AM,5,Lower Manhattan,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Friday,9,5,3
54721,31-03-2023,10.37.59 AM,5,Lower Manhattan,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Friday,10,5,3
33901,01-03-2023,11.27.00 AM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Wednesday,11,3,3
34039,01-03-2023,1.54.47 PM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Wednesday,13,3,3
34046,01-03-2023,2.02.12 PM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Wednesday,14,3,3
34383,01-03-2023,7.39.40 PM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Wednesday,19,3,3
34720,02-03-2023,2.19.24 PM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Thursday,14,4,3
34966,02-03-2023,6.17.11 PM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Thursday,18,4,3
35270,03-03-2023,12.06.30 PM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Friday,12,5,3
36075,04-03-2023,2.12.15 PM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Saturday,14,6,3
36297,04-03-2023,5.43.56 PM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Saturday,17,6,3
36386,04-03-2023,7.36.05 PM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Saturday,19,6,3
36624,05-03-2023,12.31.59 PM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Sunday,12,0,3
36813,05-03-2023,3.24.03 PM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Sunday,15,0,3
36838,05-03-2023,3.52.28 PM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Sunday,15,0,3
37002,05-03-2023,6.26.33 PM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Sunday,18,0,3
37024,05-03-2023,7.07.47 PM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Sunday,19,0,3
37435,06-03-2023,3.25.13 PM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Monday,15,1,3
37633,06-03-2023,7.04.04 PM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Monday,19,1,3
37647,06-03-2023,7.27.38 PM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Monday,19,1,3
37775,07-03-2023,8.03.02 AM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Tuesday,8,2,3
37878,07-03-2023,9.02.08 AM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Tuesday,9,2,3
38089,07-03-2023,11.40.29 AM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Tuesday,11,2,3
38163,07-03-2023,2.27.49 PM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Tuesday,14,2,3
38172,07-03-2023,2.42.23 PM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Tuesday,14,2,3
38243,07-03-2023,5.23.16 PM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Tuesday,17,2,3
38478,08-03-2023,8.42.32 AM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Wednesday,8,3,3
38712,08-03-2023,11.21.07 AM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Wednesday,11,3,3
38871,08-03-2023,3.07.54 PM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Wednesday,15,3,3
38990,08-03-2023,5.59.49 PM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Wednesday,17,3,3
39454,09-03-2023,10.26.40 AM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Thursday,10,4,3
39473,09-03-2023,10.36.02 AM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Thursday,10,4,3
39943,10-03-2023,8.06.30 AM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Friday,8,5,3
40225,10-03-2023,10.50.42 AM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Friday,10,5,3
40302,10-03-2023,12.26.01 PM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Friday,12,5,3
40535,10-03-2023,7.28.25 PM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Friday,19,5,3
40778,11-03-2023,8.58.44 AM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Saturday,8,6,3
40894,11-03-2023,10.20.34 AM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Saturday,10,6,3
41863,12-03-2023,6.17.28 PM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Sunday,18,0,3
41955,13-03-2023,7.35.30 AM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Monday,7,1,3
42193,13-03-2023,9.51.56 AM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Monday,9,1,3
42548,13-03-2023,4.38.54 PM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Monday,16,1,3
42621,13-03-2023,7.41.38 PM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Monday,19,1,3
42728,14-03-2023,8.25.51 AM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Tuesday,8,2,3
42861,14-03-2023,9.21.19 AM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Tuesday,9,2,3
43011,14-03-2023,10.19.25 AM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Tuesday,10,2,3
43435,15-03-2023,7.48.24 AM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Wednesday,7,3,3
44534,16-03-2023,11.38.14 AM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Thursday,11,4,3
44633,16-03-2023,2.38.11 PM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Thursday,14,4,3
44672,16-03-2023,3.48.29 PM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Thursday,15,4,3
44725,16-03-2023,5.09.31 PM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Thursday,17,4,3
44885,17-03-2023,7.21.41 AM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Friday,7,5,3
45416,17-03-2023,4.16.29 PM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Friday,16,5,3
45498,17-03-2023,7.43.33 PM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Friday,19,5,3
45821,18-03-2023,9.48.12 AM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Saturday,9,6,3
46523,19-03-2023,9.33.09 AM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Sunday,9,0,3
46811,19-03-2023,2.48.27 PM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Sunday,14,0,3
47521,20-03-2023,2.50.53 PM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Monday,14,1,3
47531,20-03-2023,3.01.52 PM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Monday,15,1,3
47597,20-03-2023,4.51.30 PM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Monday,16,1,3
47685,20-03-2023,7.57.07 PM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Monday,19,1,3
48236,21-03-2023,4.11.16 PM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Tuesday,16,2,3
48287,21-03-2023,6.09.49 PM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Tuesday,18,2,3
48643,22-03-2023,10.44.15 AM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Wednesday,10,3,3
48680,22-03-2023,11.20.13 AM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Wednesday,11,3,3
48903,22-03-2023,4.34.37 PM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Wednesday,16,3,3
48977,22-03-2023,6.30.37 PM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Wednesday,18,3,3
49311,23-03-2023,10.30.21 AM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Thursday,10,4,3
49431,23-03-2023,1.28.52 PM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Thursday,13,4,3
49630,23-03-2023,5.40.27 PM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Thursday,17,4,3
50507,25-03-2023,7.35.51 AM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Saturday,7,6,3
50528,25-03-2023,7.45.07 AM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Saturday,7,6,3
50530,25-03-2023,7.47.41 AM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Saturday,7,6,3
50964,25-03-2023,4.04.34 PM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Saturday,16,6,3
51459,26-03-2023,11.06.37 AM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Sunday,11,0,3
51660,26-03-2023,4.16.27 PM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Sunday,16,0,3
51734,26-03-2023,6.13.13 PM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Sunday,18,0,3
52530,27-03-2023,7.43.47 PM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Monday,19,1,3
53154,28-03-2023,7.19.28 PM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Tuesday,19,2,3
53820,30-03-2023,7.21.41 AM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Thursday,7,4,3
54243,30-03-2023,2.39.23 PM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Thursday,14,4,3
54358,30-03-2023,6.30.37 PM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,March,Thursday,18,4,3
55324,01-04-2023,12.55.25 PM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,April,Saturday,12,6,4
55828,01-04-2023,7.39.40 PM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,April,Saturday,19,6,4
56003,02-04-2023,11.35.02 AM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,April,Sunday,11,0,4
56057,02-04-2023,12.21.39 PM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,April,Sunday,12,0,4
56215,02-04-2023,2.19.24 PM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,April,Sunday,14,0,4
56847,03-04-2023,11.32.55 AM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,April,Monday,11,1,4
56952,03-04-2023,12.45.29 PM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,April,Monday,12,1,4
56993,03-04-2023,1.08.59 PM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,April,Monday,13,1,4
57752,04-04-2023,1.08.05 PM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,April,Tuesday,13,2,4
57827,04-04-2023,2.12.15 PM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,April,Tuesday,14,2,4
58073,04-04-2023,5.41.06 PM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,April,Tuesday,17,2,4
58189,04-04-2023,7.36.05 PM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,April,Tuesday,19,2,4
58190,04-04-2023,7.37.52 PM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,April,Tuesday,19,2,4
58401,05-04-2023,11.11.06 AM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,April,Wednesday,11,3,4
58502,05-04-2023,12.31.06 PM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,April,Wednesday,12,3,4
58504,05-04-2023,12.31.59 PM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,April,Wednesday,12,3,4
58952,05-04-2023,6.40.07 PM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,April,Wednesday,18,3,4
58970,05-04-2023,7.07.47 PM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,April,Wednesday,19,3,4
59455,06-04-2023,3.21.48 PM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,April,Thursday,15,4,4
59739,06-04-2023,7.27.38 PM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,April,Thursday,19,4,4
60423,07-04-2023,2.27.49 PM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,April,Friday,14,5,4
60432,07-04-2023,2.42.23 PM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,April,Friday,14,5,4
60517,07-04-2023,5.23.16 PM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,April,Friday,17,5,4
60570,07-04-2023,6.39.40 PM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,April,Friday,18,5,4
60661,08-04-2023,7.18.21 AM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,April,Saturday,7,6,4
61343,08-04-2023,3.42.45 PM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,April,Saturday,15,6,4
61739,09-04-2023,8.31.27 AM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,April,Sunday,8,0,4
61989,09-04-2023,10.26.40 AM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,April,Sunday,10,0,4
62181,09-04-2023,1.28.16 PM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,April,Sunday,13,0,4
62260,09-04-2023,3.40.25 PM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,April,Sunday,15,0,4
